arguing,bitching|qqing|lying|chatting|suiciding|falming|trashtalking|cheating|flameing
ddddd,
reasons,accounts
mess,
falme,falming|flam|flamme|flameing|flamin
tomorrow,young
mag,mache
arsch,mich|sich|euch
stream,replay|minimap|tv
usles,uselles|usseles|uselesss|uselss|suicidal
literally,
laag,laggg|hhaha
encima,cuando|nadie
rolf,nooooooooooob|baylife
ii,ise|git
vos,salope
nicely,
genius,beginner|classic|sniper
toop,boty|topo|otp|tpo|botr|toip
idot,idioot|homo
dosent,doenst|dosnt|doesnt|doesent
pire,francais|parle|baise
smited,soloed|timed|taked|stealed|recalled|dodged|ignited|tkae|escaped
jetz,jetzt|gerade|eigentlich
sagen,uns
sous,salope
aight,gh|gotcha
ikr,
ram,hari|katha|fora
ces,baise
v1,vs1|3vs|2vs|1vs|v5|v|4vs|v2
pp,
children,coward|whores
x2,x3
sai,arabe|fai
fh,
cunts,bastards|cunt
cette,toute|facile|tres
afks,aps
typical,original|classic
broke,trow
partie,pr|salope|anglais|parler|baise|francais
denied,dove|trapped|snared|towerdived|zoned|poked|taunted|babysitted|stuned|surprised
key,effect
bock,kb
compared,due
nique,nike|gueule|suce|geule
mobility,ring|resi
jajajajaja,oha|opa|hahahahahahah
gop,gio|igo|goi|gogogogogo|goooo
neeed,ineed|nned|nedd
armour,mres|res|resi|ms|armor
ganz,naja|eigentlich
damned,damnit|dammit|damm|dman|ahahahha
fked,fcked|fuked|fuckd|wake|feedershut
uber,freakin|extremely
partida,gilipollas
positive,
chances,space|shoes|accounts
tte,tten|sterben
weiter,runter|werden|reden
wars,oracel|oracl|shurelias|hourglass|raba
donkeys,legend|legends|whores|sons
dident,didint|dint|dindt|dnt|diddnt
gogogog,goooo|gogoog|wops|gooo
mejor,peor
kicked,exhausted|kileld|hooked|catched
uy,tyou|yuou|yoiu|yiou|ypu|yopu|youy|ytou
usual,
bar,bars
scores,stat|mirror|scor|profile
naa,
stays,stands|pleases
salope,parler|baise|casse|francais|potes
rein,alleine|kannste|weiter|eigentlich|oben
stuned,stunned|exhausted|slowed|taunted|silenced|ignited|denied
hurens,hne|heute|seid|runter|ruhig|ins
soloing,downloading|falming|lying|arguing
genre,leur|mange|pote|tre
tpo,otp|bto|boty|topo|toop|boit|topp
pourquoi,vois|veu|pue
gd,balanced
erm,
sowas,wirst|dass
argument,grammar|country|pet|update
rabadons,rabadon|shurelya|randuin
rr,ra
prendre,prend|connard|tre|temps|parler|voir
based,balanced|backdooring
facebook,youtube|phone|poo|laptop|cooldown
capslock,porn|sarcasm|caps|lang
seul,nul|serieux|mauvais|quel
failure,whiner|slut
algo,azul|malo
monster,saco
grand,
vale,calla|mete
void,philo|randuins
knwo,kno
suce,baise|chez|francais|tuer
petit,potes|putain
anoying,annyoing|nooblike|funy|noobish
disconnect,reco|kited|surrnder|gran
30sec,20sec|30s|40s|10sec|1sec
anybody,anyone
kl,kj|dole
apr,tr
body,
suka,bana|ataca|lekker
bull,holy|fuckl
ci,chuj|cie
tip,present
baorn,barron|abron|drak|nahs|braon|baro|bron
fuckingg,fuccking|fuckn|fuckking|fucing|focking|fkng|fuucking|fcuking|fakin
jungles,pulls|pwns|escapes|rages|herself
10min,5min|2min|20mins|20min|3min|7min|30min|15min|1min
litle,lil|kiddie|disgusting|selfish
escaped,lived|survived|recalled|soloed|healed|moved|roamed|taunted
captain,ahahhaha|ahahahahah|sniper
otro,mato|otra|nosotros|ahora|ostia
mage,
bue,bem
drink,
recalled,suicided|roamed|lucked|switched|soloed|trollpicked|escaped
ard,awrd|wrad|wrd
dice,dios
failers,trollers|hater|campers|suicider|ragers|nazis
sor,
mejais,merc
compare,
closer,
surrendering,communicating|listening|engaging|derping|working
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,
nidalle,vaine|ezrael
o0,congratz|noe|loooooooool|gooood
10s,20s|40s|15s|30s|2s
exist,
counterpick,duoq|repoort|genius|repotr|foc|focsu|foucs|ocme
ate,
banana,shark|barrel|n4p|pedobear|brolaf|pasive|laser|nautilius
36,31|38|34|37|53
31,32|36|33
gilipollas,ostia|hablar|mato|mio|poco|partida
4v2,3v2|4vs4|5v2|4v3
glhf,gh|baylife
www,
s2,2ss|1ss|eas
depends,duty|post|rely
forced,refused
motherfucking,fuckking|fuckiing|fcuking|fucknig|fukcing
spamm,spaming|flamme|flamming|spamming
blit,blits
rp,pinks|oracel|hourglass|latern|rabadons|merc
lier,cheater|geek|gaylord|cocksucker|anormal
freefarm,
ari,aka|vaigar|alista
deserves,deserved|deserv
xdddddddd,
botom,biot|boty|botr|tiop|topo|topp
secure,secured|freee|stolen
finaly,fffs
dropped,drop
heb,
slows,cooldowns
virgin,rager
sert,rien|apprend|foutre|jouer|apprendre|commence|crire|demande|parler|reste
baits,aiming
spast,sagst|spielst|wirst|lappen
hahahaa,hahahahahahah|jajajaj|ahahahahha|oha
calla,colega|callate|vaya|macho
cleaver,hamster|barrel|phage|rp
42,32|27|44|45|26|28
tree,update|horse|pet|hamster|joker|freak
scheiss,selber|spasti|schwanz
frist,firt|third|fist|firs
lying,cryin|bitching|downloading|arguing|falming|qqing|chatting|cheating|flameing
dammage,damge|damages|wrads|mp
character,clan|healer|tactic|hamster|grammar
constant,intentionnal|intentional|harrasment|harassment|nonstop|intencional
hahaah,omgh|haa|woah|ahahhaa
dash,charge|charm
sol,besoin
alta,ausl
habt,
1vs5,5v2
hours,months
shroom,mushroom
gratz,
trollers,ragers|suckers|luckers|flamers|cheaters|leavers
freewin,genius|beginner|gift
tnak,adk|crank|putta
naabs,newbs|nabs|nobs|nubs
midle,
google,wort|samo|dole
russia,niggers|ragers|spain
ud,wud|anderen
plasplas,plas|tag
autohit,chil|ph
inv,finis
musst,spast|kommst|meinst|warst
wondering,ignoring|lagging
bag,
freak,geek|wanker|afker
apo,samo
wooden,wood|donkey
drecks,selber|kack|hure
offense,coments|worries|offence|comments|comunication
five,
pown,pwn|zone|outplay
butthurt,frustrated|rich|ignorant|disgusting|dirty
shoudl,shoud|shouldnt|sould
uo,upo|up|downs
kommen,gehen|gegner
reste,veut|taper|parler
buys,bought
whe,
xddddddddd,
xer,
seee,covered|remeber|assume
example,
hlp,helpo|hlep|halp|helo|psh|heklp|puhs
ama,sta|samo
counterpicked,outplayed|pwned|hooked|grabed|exhausted|countered|pwnd|grabbed
feedin,feding|afking|fedding|flameing|griefing|falming
warte,runter|weis|werd
baned,ownd|abused
bugg,laag
victory,video|information
nevermind,sr|yeha
oooh,gogogog|headshot|gooo|goooo|hahahaah
months,hours|minutes|minuts|mins
aura,armour|rm
sherlock,xs|ohhh
freekills,kilsl|ignites|merc|shurelias|shurelyas|oralce|wars
turned,turn
waw,yw
towards,
qqing,bitching|arguing|complaining|falming|chatting|lying|downloading
repeat,reconnect|reboot|prove|tap|restart
shurelya,shurelias|shurelia|deathcap|sheen
skarn,varrus|skaner|kenenn|kasa|vayn
roflmao,loll
tv,stream|inventory
fuckn,fkng|freakin|fucing|fcuking|fucknig|fukcing|fuccking|focking|fuckingg
thye,tehy|thay
pi,pq|jsui|isto
enought,
beacuse,becaus|bec|cauz|becuase|becuse|beacause|couse|caus
matar,reportar|vamos
ber,alleine|hier
trinda,hari|panteon|darus|vaine|nocturn
gk,ghj
quickly,quick
mobs,ammu|asists|assis|minons
reall,impressive|ahahahha
asses,mums|sister|arse|mothers|dreams|ass
lok,lokk|loook|lold
bloodthirster,rylai|rabadons|roa|scepter
fkng,fuckn|facking|fuckking|fckn|fkcing|fckin|fcuking|faking|focking
doe,dood|moet
thanx,tx|thks|thnx
dun,odnt|doesent|doint|diddnt
correct,reportable|wierd
gankplank,vaine|gangplank|trinda
dud,
5min,10min|2min|3min|20mins|20min|1min|min
medio,joder
month,minute
drakes,kils|barons|waves|dragons|frags
crois,vois|voir|sinon
sometime,
cker,cheater|ucker|bitche
malaka,mlk|mlka|skase|nai
contra,arriba|uno|malo
fort,pote|pr
bor,br
diese,dass|dir|eig|wieder|selber
tactic,mentality|graphics|decision|fairplay
lowbob,nnoob|newb
pokemon,defensive
sorka,varrus|leaona|tarik
sort,curse|rod|sons|doom
fucing,fuckn|fuckingg|fucknig|fkign|fagg|fukcing|fckign
thay,tehy|thye
human,douchebag
dos,todos|despues
fedd,downloading|fedding|fee
dump,badd|dum|guud
issues,problems|probs|nasty|skillz|sex
inet,client|desktop|konnte|connection|ding|net
inside,outside|directly
hextech,scepter|phage|ingite|stone|shurelya
gmae,gam|gme
boxes,bombs
tks,
mby,nm|mayb
amk,adam
10sec,20sec|30sec|30s|40s|20s|15s|1sec
buffed,nerfed|babysitted|bursted|grabed
crits,dcs
rylai,bloodthirster
naw,nwm
sarcasm,sio
oneshot,1shot|exhausted
rieux,tr
fagot,twat
eg,meg
given,
sos,sus|cojones|ellos|hijos
ding,geld|andere
eye,gear
gp5,
estas,cuenta
hopefully,
tehre,expired|brushes|ehre|wher|ther
excuses,questions|weed|tips|sence|manners
wast,waste|wasting|spent|fist|wasted
eig,besser|alleine
duh,heu
speaks,sleeps|cheats|babysits|beats|sees
juz,czemu|chuj
arriba,azul|mato|abajo|otro
besides,
99,95|90
nick,mentality|itembuild
veiger,riv
runner,fedder|runer|luker
oxi,pio
gues,
sonst,nichts|kannste
hardly,hamster|hu|ahhaah|hater
owm,commin|comign
coulda,couldve|cud|wouldve|woulda|wud|woudl
hein,encore
donde,
afterwards,pelase|firts|pleae|plesae
gewinnen,verlieren|werden|reporten|reden|wissen|oben|nciht|unten|naja
mushroom,shroom|popo|storm
m5,
tait,etait|mais|laisse
mig,kommer
topp,boty|topo|tiop|bpt|botr|tpo
mucho,
business,baddies|dumbs
antes,cosa|gente
komme,deswegen|gesehen
shutup,stf
digo,cuando
luv,loves
stf,stfy
abajo,aki|hay|vale|arriba|ahora|mato|mira
bobs,elos|bob
hahaa,lalala|thc|puh|heu|ahahhaa
veut,reste|perdre
esto,esk|dios|otra
feeden,werden|eigentlich|jetzt
exhausted,kileld|taunted|stuned|bursted|ignited|grabed|kicked|shielded|hooked
brauch,danach|mache|warum
turtle,splitpush|surrener|surrnder|surend
ptin,envie|avant|moin|putain
spirit,storm
whyy,hahahaah
assit,asist|asists|assis|kils|kilsl|ignites|assist|assits|wars
5v3,4v3
train,channel|idiota
ganken,gesagt|alleine|helfen|gehen|keiner|werden
twat,retardeds
cnat,cannot
ghosts,wolfs|wraits|wolfes|wraths|wraiths|wolves
serius,srs|barbie|agressiv|niggers
einer,unten|alleine|nix|oben
poco,sois|gilipollas
builds,quints|built
meanwhile,warde
jst,
smell,
tan,ostia|partida
sieg,hitler|heil|kleinen
jungled,
extend,
ele,li
cn,
assholes,fags|trashes|kiddys|faggots|kiddies|lows|retardeds|rats
signed,vaine|nautilius|trinda
npo,npnp|nioce
nog,ging|nou
engages,relaly|gaming|zomg|moves|rages
20s,40s|20sec|10s|30s|10sec|2s
zur,zum
siempre,vez|retrasado
common,mission
above,
animal,mexican|brilliant|twat
atak,attak|att|ataca
deinen,deinem|deswegen|erst|ins|nichts|kleine|schaden
retar,brilliant
vamp,summoner
geez,gh
wooow,
ganze,zeit|anderen|gegner|lassen|haben
search,
prove,repeat
mush,shroom|mushroom
babysitted,camped|outplayed|towerdived|catched|buffed
woah,wops|ahahhaa|opa|haa|laaag|aaaa
copy,ouch
ic,aie|content|din
hasnt,hadnt|dosnt
axe,arse
wich,
headshot,opa|oha|sdf|idem|ehhh
jude,
jugnle,jungel|jung|mund
ssm,
hoe,toch
pos,poco|gilipollas|ostia
biitch,bitche|bitchh|kidd
cash,space|atma
rst,rs|brauchst
miod,md|miud|mdi|mmid|muid
wee,
feding,feedin|cheating|falming|flameing|flamin|lying
eb,
ahi,ami|aqui
horse,shadow|whiner|toaster
ouf,couille|couilles
grass,brushes
mumy,
warned,healed|shielded|watched|followed|randomed
uselesss,usles|usseles|uselss
eachother,
nb,baylife
esa,buena
toute,cette|votre|serieux|premiere|notre
ads,aps
eq,
oks,lekker|opk
bitching,qqing|falming|lying|arguing|trashtalking|whining|cryin|flameing|chatting
dominate,dominated|roams|pwnd
skil,cooldowns
noooooo,nooooooooo|wops
nnt,nnen|ften|thin|tten
stupids,theese|turkish
absolutely,
cork,aron|raka
hasse,sag
ends,ended
panteon,trinda|annivia
fg,
begining,beginning|beggining|begin|moment
kiddys,assholes
hart,gehts
deinstall,unistall|delet|uninstall|uninstal|delete|unistal|finsh
parce,meilleur
raport,rep|repoirt|reort|repotr|eport|reoprt|rport|reporrt|repot|reprt
spielt,spiel|spielen|heute|eigentlich
mieux,
grr,gogogogo
randuin,randuins|shurelia|sunfire
suicid,downloading|sucide|fedding
doen,nog|nou
overfeed,overfed|repoirt|proo
unable,refused|refuses|able|refuse|managed
built,
saty,
meeeeeeeeeeeeeeeeehhhhhhhhhhhhhhhhhhh,renk
dota,diablo|cod
rylais,lichbane|banshees|shurelia|atmas|randuins|rylai|shurelya
huren,eigentlich|runter|heute|ruhig
fought,gotten
stone,scepter|omen|pene
kauf,kaufen|guck|brauch
youtube,facebook
nooooooob,nnoob|nooooooooob|noooooob|nooooooooooob|nooooob|ofmg|opmg|ogm
trow,throwed|threw|trhow|throws|broke|ruiner
shiet,shiit|sh1t|shitt|riots|impressive
chatting,arguing|falming|qqing|lying|bitching|cryin|dreaming
dealing,dealt|deals|critical
5vs4,4vs4|3v4|3vs5|4v4|5v2|4on5|4v3
tells,blames|loves|hates
outfarming,raping|pwning|owning|immortal|ignoring|outfarmed|forcing
log,loading|ground
baguette,batard|faute|blague|chatte|potes
39,38|31|29|36|37|33
togehter,togheter|toghether|togther|toghter|togetehr|grouped|together
woow,yw|spoko
feede,runter|renn|vater|zuerst|glaube|kleine|heul|weis
srr,sr|sorr|soory
xddddddddddddd,
figth,
4vs,3vs|vs5|v5|2vs|vs1|v|v1|1vs
minons,mobs
kd,
ola,agora
mah,jannas|ym|aaaa
alex,alta
gr,
exept,repotr|sleeps|repoirt|repoort
wef,
dk,
pb,handicap
dices,haces|dios
awrd,wrad|wrd|reward|warde|wad
2vs5,5v2|1vs3|2v5|4vs4|2v3|2vs3|2vs4
1re,
sinon,francais|vois
easiest,hardest|badest|baddest|noobest|greatest|highest|lowest
srlsy,sryy
moove,
alla,faen|ama
vald,tryda|olag
puish,psh|poush|ush|oush|puhs|psuh|pus|depush
comeon,camon|comon|gpo|okk|nj
ennemy,
yur,yout|yr|yoru|yor
yer,eri|fuker
izi,nei
sneaky,
mang,mh|jan|sm
rus,justin|guise
sence,sense|comments|excuses|difference
ala,aqui|tira|uma|cosa
becaus,beacuse|bec|becuse|bcs|beacause|bcuz|beware|casue|cauz
vaigar,alista|tarick|varys|tarik|ari
ain,hasn|hadn|havn|aren|wasn
surely,reportable
youa,ua|malaka
chuj,ci|juz
hax,
werden,reden|gewinnen
cming,comign|commin|coime
avais,tais|avoue|aurais
hahahhaa,shiiit|oha|ahahhaa
estaba,tira|estoy|despues
uf,ucker|lcuker|luker|fff
lobby,
bem,meu|bom
voi,mio
house,computer
recalling,backing|derping|writting|defending|laging|backdooring
powned,loled|ownd|pwnd
gaylord,ragekid|mongol
honey,sho|oha
wollte,wollt
trool,trolll|torll
noi,nio|ineed|infinite|leaona
darious,trinda|yoric|grags|mordekaiser|daruis|hari
falsh,flahs|flas|exhasut
fee,fedd|fedding|feede|flamme
gehen,gleich|kommen|zeit
paso,mato|estamos|calla|ostia|hijos|despues|gilipollas
mata,tira|cuenta
placed,cleared|expired
yeha,baylife|nevermind|lalala|yeee|hhhh
aah,aso|haa|mda
tun,nichts|heute|kannste
kinder,jeder|beide|werden
nun,
banning,following
v5,vs5|4vs|3vs|v1|2vs|v|v2|1vs
hadnt,hasnt
tyvm,yw
caith,alista
bloody,donkey
stands,stood|stays|stayed|standing|walks
jerk,dickhead
ej,aj|nej|dole
mala,hablas|colega
trouble,problems
woulda,wouldve|couldve|coulda
ashole,hacker
lieber,erstmal|alleine|eigentlich|runter|kleine
dum,
fff,wtfff
kiding,kiddin|kidding|shitting|blinded|ride
gente,juego
eisai,pio|exeis|oti|esu|san|einai
54,55|45|53|48|56|34|58
lesson,
leur,lui|genre|parler
ambush,crush|smash|punish
eze,
naah,headshot|congratz
accounts,asist|points|assits|stacks|reasons
geen,veel|meer|weer|heb
voted,votes|voting|coments|vote
pic,
nocturn,trinda
4v3,4vs4|5v3
glaub,gesagt
pfffff,wtffff
focking,fcuking|fuckn|fuccking|freakin|fkng|fuckingg|fuucking|disgusting
seriusly,seriosly|baylife|surrener
fukcing,fuckn|freakin|fcuking|fckign
ded,dea|blinded|asleep
varius,hari|darus
tzz,
lvl6,
mac,samo
nto,jannas
blits,alista
nobos,noooooobs|noooobs|noobz
listening,supporting|stoned|surrendering|testing|recording|seeing|learning
vor,
smartcast,uklt|teemos|smit|tibbers
uhh,hahahahahahah|fuuu|hahahahahha|hahahahahahaha
vs1,v1|3vs|2vs|vs5|1vs|4vs
darn,dman|activated|dang
65,56|64|53|67|57|69|66|36
assits,asist|asists|assis|deads|fps|assists
cought,caugh|catched|caught|cocky
lang,katha|link|jaa|gerne|kleinen
hourglass,shurelias|oracel|shurelya|guardian|shurelia
backing,recalling|laging|basing|smoking|eating|pwning
deco,attend|pote|suce
youll,ull|woudl
mod,md|mmid|mdi
unkillable,unstoppable|balanced|drunken
aki,abajo
goal,faul|legs|channel|fualt
skillshot,
ssss,
space,cash|hourglass|deathcap|shurelias|shoes|wars
mothers,mums|sister|parents|dreams|fathers|father
alleine,oben|nix|naja|kannste|eig|wohl|runter
5sec,5s|2sec|20sec|15s
waves,weeks|levels
xaxaxa,jajajajaja|jajajaj
pushen,gehen|alleine|uns|gewinnen
nothign,nothink|somthing|nothin|wot|anythin|anythink|nt|wht|waht
dood,nog|nou|doe
wc,busch
buf,
lay,
oush,pushe|psh|poush|puhs|puish|depush|ush|pusht
taem,etam|tema|caytlin|teamm|kitty
smurfing,laging|recording|laggin|confused|supporting
schnell,gehen|uns|selbst
stealed,tkae|stolen|smited|steals
nose,malos|asco|cojones|cosa|seguro|dices|peor
buggy,laggy
ana,nx|ara|aora
creo,mejor|ahora
gar,
equipo,quien|mio
dale,anda
fcuk,fukc|fkc|fy|fucknig|fukk
luego,despues
loooooool,looooool|wops|gooooo|nooooooooo|trolololol
mlk,malaka|mlka
yorrick,
jezus,
sahco,alista
relog,reconnect|recal|reco|reboot
stupidity,playstyle
tonight,gangster|gott
tits,playstyle|ideas|girlfriend|mothers|butt
spawned,respawned|pinked|cleared|expired|wad|invaded
hallo,schwul|helf
shithead,twat|motherfcker|nonsense|baddie|whores|slut
suddenly,surrener|warde
ignorant,mexican|disgusting|butthurt
completly,completely|extremely|totaly|unreal|relaly
blamed,abused|dove|grabed
trashtalk,trashtalking
pgm,
keinen,einen|mehr|weil|nen|jeden|ohne|nich
vs5,v5|4vs|3vs|vs1|2vs
bak,adam|bac
duoq,counterpick|blinded
khartus,wuk|kartus|malh|hhaha|nasusu|alista
s1,2ss|s2
grp,group
mass,massive|mordes|endless|soem|major
relly,reallly|relaly|mentaly
payaso,gilipollas|estas
whenever,
wher,whre|ehre|tehre|turkey
redbuff,rede|gefeedet|gefeeded
sehr,biste|heute|richtig|besser
dreams,asss|mothers|mama|boyfriend|mums
noov,idioot|nnoob
heimerdinger,trinda|phanteon|renkton|udry
dairus,udry|alista|aniva|tarick
bang,
fro,evryone
nico,kevin|zocken
aq,adam|amk|ama
sentence,
wtfff,fffs
thks,gotcha
drauf,raus|jude
teamchat,
warn,anders|known|annoy
online,normale|lern|gespielt
gesehen,heul|deswegen|verloren|pushen|sollte|wollte|niemand
forest,directly
wnat,
unskiled,unskill|uselesss|newbie
luc,corcki
sst,
fukk,fock|fuuuck|fkc|fukc
firstpick,tks|nice1|pr0
anytime,sneaky
kurva,ver|van
skar,hahaa
herp,derp|foutre|compte|comprend|genre
reatrd,reatard|jajajajajaja
glasses,oracel|pinks|shoes
arrogant,immature|brainless|ignorant|retarted|tarded
bonus,
whyyy,yees
phanteon,noooooooooob|tean|kennne
towe,torret|storm|fountain
cloth,
juke,headbutt
wohl,alleine|wirklich|alles|eigentlich
profile,scores|finger
jap,
suc,sck|sz|fuc
unwarded,wad|wardet|warde|heading
fuuuck,fkc|suka|duck|fuckkkk
perm,perma|permaban
suicides,sleeps|lucked|suks
yey,yees
abi,
hunt,ambush|1shot
nike,ferme|nique|baise|gueule|geule|mere
schnauze,sehen|schuld|wissen|kanacke
nuff,
evil,male
amount,lots|sons|tons
kenenn,renk|panteon|vaine
girlfriend,finger|tits|sister|penis
tornado,
nooooooo,noooooooooo|noooo
dogs,
overextended,splitted|tryharding
stoped,spammed|joined|appear|timed|recalled
varrus,raka|aniva
anders,runter|geld|werd|pushen|leider|spa
trashtalking,bitching|arguing|downloading|suiciding|hating
hooked,catched|poked|kited
keiner,werden|alleine|unten|runter|oben
noobi,behindert|simon
pulling,
noe,lekker
abilities,legs|skills|spells|ultimate|grabs|girlfriend|finger
oles,ol|espa|sois|hablas|vale|colega
pt,isto
xdddddddddd,
geule,gueule|mere|nike|vie|encul
youi,yopu|yoiu|yuou|tyou|youu|uy|ytou|yiou|youy|yuo
coup,cul|pue
runing,hiding|facechecking|derping|runnin|frenchies|overextending
ry,
yoric,
agin,ahir
taunted,bursted|exhausted|snared|stuned|silenced|trapped
faild,
outside,isntead|inside|insted
herself,himself|jungles
enfin,vraiment
paying,expecting
mostly,gooood|plas
wrd,awrd|david|wrad
damge,dammage|damages|dm|dommage|rm|demacia
dirty,
imbecil,sisi|gilipollas
ahahahahahaha,ahahhaa|haa|hahahaah|congratz|opa|hahahahaa
jelly,sleepy|clueless|enjoying|male|law
putos,estamos|tao
estan,despues|mato|otra
hahahahahahah,jajajajaja|ahahhaa|oha|hahahaa
dove,bursted|soloed|denied
gib,
idiota,perdido
pleasure,toaster|whiner
fds,fdx
happening,happend
bec,bcs|bcuz|beacuse
ended,ends
43,49|38|39|36|47|41
staff,penetration
nej,eller|neger|faen
earth,rely|perd|east
tuer,parle|pue|temps|suce|prend
talked,talks|lied
44,48|41
jsuis,lui|jamais|ouai
ppls,
morda,darus|tryda
lbue,bluie|bleu|blu|ble|blie
clearing,cleared|kaufen|area|purple|nahs|nio
evry,every
advice,
hows,wort|1ss|wops|psh|woth
gamin,francais|anglais|ouai
cauz,beacause|beacuse|becuse|bcuz|casue|becuase
avant,putain
reporten,gewinnen|sterben|selber|werden
pote,genre|jte
riv,
dafaq,aaaa
mou,pou|tou
arabe,fran
voir,francais|mauvais|ouai|serieux
tape,parle|crever|reste|francais|veut|arabe
wared,warde|deward|wrad|wad|recal
kack,drecks
lives,inventory|ulties
mirror,scores|forum|reality|mist|srlsy
solche,diese|heute|selber|kleinen|schreiben
hurr,durr|heu
fs,1ss
dieser,schwer|nervt|wurde|dumme|endlich
pfft,
mamma,mig|mer
flamin,falming|flameing|falme|feding|bitching
4on5,4x5
scheisse,selbst|scheiss
hei,wei|shi
2gud,gh
fyi,chilling|baylife|stfy
weeks,waves|levels
catched,cought|hooked|babysitted|caugh|grabed
hoch,eigentlich|danach
chuck,kl
checked,warned|shielded
sight,invis|brushes
screenshot,song|voice|sort
apprend,rien|sert|apprendre|demande|parler|connard
lich,lichbane
maplh,olag
beyond,bannable
avoir,avant|fais|voir
voting,voted|votes|coments|pressing
meiner,deiner|mitte|kannste|rein|deinem|alleine
bis,
equip,
punish,crush|ambush
golds,lw|gold
noobest,badest|baddest|dumbest|greatest|bigest|biggest|easiest|bets|worst
nio,noi|nioce|niec|ineed
tries,refuses|refused|decided|likes|needs|tryed
1hp,10hp|50hp
pr0,proo
lasthitting,downloading|chatting|shooting|soloing|towerdiving|troling|hating
1sec,2s|30sec|10sec|20sec
tais,avais|aime|aide|mauvais
senseless,pointless|unreal|hopeless
dafuck,
yyy,sryy|tyty
lamer,spamer|lcuker|gaylord|hahahahahahah
barely,allmost|hae
nooooobs,oha|noooobs|opa|goooo
umm,
yop,toip|nooooooooooob|topo|sstop|bopt|npnp|loooooooooool
niggers,whores|ragers
mario,barbie|tutorial
fare,twra
bluebuff,sunfire|lichbane|info|shurelia
b1tch,bitche|biitch|bitchh
restart,reconnect|update|repeat
hacks,hack|campers|kss
matters,worht
meg,eller|eg|mig
sucide,cahse|facechecking|suicid|fedd|downloading
wraits,ghosts|wraith|wraths|wraiths
dodged,spammed|smited|landed|shielded
ru,jezus|turk
tsss,
tme,monde|fermer|prendre|tete|taper
tal,claro|ostia|estan|estaba|vale|habla
gefeedet,gefeeded|kacke|spiel
uare,aer
false,
noon,opmg|okk
gaming,geek
agaisnt,againt|agains|beats
mij,jij
powa,hahahahahha|ahahahahahaha|wops
depuis,lui|laisse
snap,noes|dman
f4,
room,inventory|comments|girlfriend
llol,lalala
minuts,minutes|mins|mn|months
m2,
igual,aqui|uma|hablar
mancos,sois|calla|colega|jugando|ostia|poco
honest,polite|silent|gonne
1n1,
deinem,kleine
jumping,jumps|runnin|ulting|jumped
hhaha,twicht|jan|malzhar
hahahahhaha,hahahahaa|hahahahahahah|hahahahahha|jajajajaja|hahahahahahahah
noooooobs,noooobs|nooooooobs|nooooooooobs|noooooooobs|noobbb|nobos|ofmg
versus,vs2
pentakill,rylais|scape|tornmail|lichbane|repoirt
facts,abysal
suppor,peur|ouais
dosnt,dosent|doesent|doenst|dopnt|pwns|hasnt
venir,serio|negro
ouh,oha
teammate,
ahahahahahah,hahahahahahahah|oha
ways,
tn,tin|etsi
voila,francais
randomly,warde|rolling
pants,anus|channel|hands
ballz,
hop,compte
loves,sees|owns|ignores|likes
firstblood,kilsl|frag|oralce|shurelia|randuins
inutil,
hij,jij|mij
info,bluebuff
byebye,erm
oracel,hourglass|shurelya|thormail|rp|guardian
butt,tits
azul,arriba
ins,
vrai,facile|fini|etait|abruti
gods,abusing
hahahaah,opa|omgh
proc,espera|hombre
intentionnal,international|intencional|intentionaly|intentional|intentionally|stopp|nonstop|stoop|constant
mato,gilipollas|otro|estoy|ostia|hablas|otra
drain,pd
easly,easily|eazy
food,
messed,shup|feedershut|sut|feederv|wake|shu
tel,eee|exeis
nj,ghj|gjh|nicee
fucken,fuckgin|fuckn|fuckng|fcuking|fuccking|fckng|fuuu
drk,drkae|dargon|drg
loooooooool,trololololo|loooooooooool|nooooooooooooooo|opa|noraj|loooooooooooool
hahahahahha,ouch|ahahhaa|jajajajaja
corre,perdido|colega|primero
fas,bana|agora|samo
euh,jeux|mieu
sides,lines
wha,
boost,dobrze
ue,kes|ole|gel
egw,
surredner,surrnder|surrener|surre|surend
haut,anglais
ido,cuando
gerade,jetz|grad|werden|wieder
boah,behindert
vanye,caytlin|varys|akaly|vaigar
wtff,
dur,chaud
froze,reboot|covered
pl0x,pzl|plox
skillz,tits
shopping,dancing|basing|counterjungling|derping|backdooring
partner,mentality|grammar|opponent|gameplay
beautiful,ouch
along,
yellow,cooldowns
gott,konnte
insulted,hitted|killd|followed|kiled|kileld
understood,noticed
polla,partida|calla|toda
teem,heracim
pante,kenn|alista|vayen
refuses,tries|refused|unable|refuse|tryed
jajajajaj,jajajajajaja|ahahahahha
bk,bakc|abck|adk|bacl|bo|bck
selber,selbst|reporten
ucking,ucker|uck|uf|cking|ing
mres,armour|atmas|res|lifesteal
suk,sck|fuckkk|suckk|fucck|sleeps
wai,valla|wena|dani|cuidado|aora|gracias
sterben,runter|uns|unten|reporten|eigentlich|kannste|wenigstens
bakc,bk|bck|abck|bacl|drak
alway,ciao
aqui,
37,36|31|47|39|38
tellement,
goed,ging|nog
sop,soi|jojo
